"AwardNumber","Title","NSFOrganization","Program(s)","StartDate","LastAmendmentDate","PrincipalInvestigator","State","Organization","AwardInstrument","ProgramManager","EndDate","AwardedAmountToDate","Co-PIName(s)","PIEmailAddress","OrganizationStreet","OrganizationCity","OrganizationState","OrganizationZip","OrganizationPhone","NSFDirectorate","ProgramElementCode(s)","ProgramReferenceCode(s)","ARRAAmount","Abstract"
"9252501","Preparing High School Students for Calculus and Integrating Calculus into the Classroom","DUE","SPECIAL PROGRAMS-RESERVE","09/15/1992","01/20/1995","Jeff Moore","TN","Volunteer State Community College","Standard Grant","James H. Lightbourne","12/31/1995","$49,984.00","Wayne Sullivan, Richard Harville, Katherine Johnson","","Nashville Pike","Gallatin","TN","370663148","6154528600","EHR","9145","9269","$0.00","Through a planning grant, Volunteer State Community College is coordinating a regional effort. Based on surveys with the local rural high schools, critical aspects concerning mathematics instruction in the region will be identified. Through a series of workshops involving consultants, a regional coalition strategy for improving the quality of math instruction will be developed.//"
"7706167","Comprehensive Assistance to Undergraduate Science Education","SER","CAUSE, 4-YR INSTITUTIONS","06/01/1977","06/21/1977","Joseph Watlington","TN","Volunteer State Community College","Standard Grant","name not available","11/30/1979","$74,300.00","","","Nashville Pike","Gallatin","TN","370663148","6154528600","CSE","7021","","$0.00",""
