"AwardNumber","Title","NSFOrganization","Program(s)","StartDate","LastAmendmentDate","PrincipalInvestigator","State","Organization","AwardInstrument","ProgramManager","EndDate","AwardedAmountToDate","Co-PIName(s)","PIEmailAddress","OrganizationStreet","OrganizationCity","OrganizationState","OrganizationZip","OrganizationPhone","NSFDirectorate","ProgramElementCode(s)","ProgramReferenceCode(s)","ARRAAmount","Abstract"
"9312117","Connecting Taft College and Taft High to NSFNET","CNS","NETWORK INFRASTRUCTURE","08/01/1993","08/05/1993","Kirk Brettschneider","CA","Taft College","Standard Grant","Mark A. Luker","01/31/1996","$21,800.00","David Cothrum, David Dennis","","29 Emmons Park Drive","Taft","CA","932682317","8057634282","CSE","4091","9217","$0.00","9312117  Brettschneider       This project connects Taft College and Taft Union High School  to NSFNET through California State University, Bakersfield, and  CSUnet over a 56 kbps line.  Faculty and students will benefit from  access to the resources of the Internet, including libraries and  supercomputers.  In addition, they will be able to communicate and  collaborate with colleagues at other institutions in pursuit of  research and educational projects.  The award provides partial  support of the project for two years.  ***"
"7703120","Natural Science Course Redesign","SER","","04/01/1977","04/15/1977","   DATA NOT AVAILABLE","CA","Taft College","Standard Grant","  name not available","08/31/1979","$3,500.00","","","29 Emmons Park Drive","Taft","CA","932682317","8057634282","CSE","7850","","$0.00",""
